video,frame,id,occlusion,x1,y1,x2,y2,content,state,action,gesture,cross,look
video_0002,11590,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11591,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11592,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11593,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11594,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11595,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11596,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11597,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11598,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11599,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11600,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11601,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11602,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11603,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11604,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11605,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11606,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11607,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11608,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11609,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11610,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11611,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11612,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11613,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11614,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11615,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11616,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11617,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11618,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11619,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11620,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11621,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11622,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11623,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11624,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11625,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11626,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11627,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11628,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11629,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11630,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11631,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11632,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11633,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11634,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11635,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11636,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11637,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11638,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11639,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11640,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11641,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11642,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11643,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11644,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11645,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11646,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11647,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11648,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11649,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11650,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11651,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11652,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11653,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11654,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11655,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11656,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11657,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11658,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11659,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11660,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11661,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11662,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11663,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11664,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11665,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11666,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11667,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11668,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11669,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11670,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11671,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11672,33,1,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11673,33,1,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11674,33,1,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11675,33,1,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11676,33,1,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11677,33,1,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11678,33,1,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11679,33,1,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11680,33,1,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11681,33,1,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11682,33,1,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11683,33,0,958.84,637.45,983.85,682.25,traffic_light,1.0,,,,
video_0002,11684,33,0,958.83,637.45,983.84,682.25,traffic_light,1.0,,,,
video_0002,11685,33,0,958.82,637.46,983.83,682.26,traffic_light,1.0,,,,
video_0002,11686,33,0,958.81,637.46,983.82,682.26,traffic_light,1.0,,,,
video_0002,11687,33,0,958.81,637.46,983.82,682.26,traffic_light,1.0,,,,
video_0002,11688,33,0,958.8,637.47,983.81,682.27,traffic_light,1.0,,,,
video_0002,11689,33,0,958.79,637.47,983.8,682.27,traffic_light,1.0,,,,
video_0002,11690,33,0,958.78,637.47,983.79,682.27,traffic_light,1.0,,,,
video_0002,11691,33,0,958.77,637.48,983.78,682.28,traffic_light,1.0,,,,
video_0002,11692,33,0,958.76,637.48,983.77,682.28,traffic_light,1.0,,,,
video_0002,11693,33,0,958.76,637.48,983.77,682.28,traffic_light,1.0,,,,
video_0002,11694,33,0,958.75,637.49,983.76,682.29,traffic_light,1.0,,,,
video_0002,11695,33,0,958.74,637.49,983.75,682.29,traffic_light,1.0,,,,
video_0002,11696,33,0,958.73,637.49,983.74,682.29,traffic_light,1.0,,,,
video_0002,11697,33,0,958.72,637.5,983.73,682.3,traffic_light,1.0,,,,
video_0002,11698,33,0,958.71,637.5,983.72,682.3,traffic_light,1.0,,,,
video_0002,11699,33,0,958.71,637.5,983.72,682.3,traffic_light,1.0,,,,
video_0002,11700,33,0,958.7,637.51,983.71,682.31,traffic_light,1.0,,,,
video_0002,11701,33,0,958.69,637.51,983.7,682.31,traffic_light,1.0,,,,
video_0002,11702,33,0,958.68,637.51,983.69,682.31,traffic_light,1.0,,,,
video_0002,11703,33,0,958.67,637.52,983.68,682.32,traffic_light,1.0,,,,
video_0002,11704,33,0,958.66,637.52,983.67,682.32,traffic_light,1.0,,,,
video_0002,11705,33,0,958.66,637.52,983.67,682.32,traffic_light,1.0,,,,
video_0002,11706,33,0,958.65,637.53,983.66,682.33,traffic_light,1.0,,,,
video_0002,11707,33,0,958.64,637.53,983.65,682.33,traffic_light,1.0,,,,
video_0002,11708,33,0,958.63,637.53,983.64,682.33,traffic_light,1.0,,,,
video_0002,11709,33,0,958.62,637.54,983.63,682.34,traffic_light,1.0,,,,
video_0002,11710,33,0,958.61,637.54,983.62,682.34,traffic_light,1.0,,,,
video_0002,11711,33,0,958.61,637.54,983.62,682.34,traffic_light,1.0,,,,
video_0002,11712,33,0,958.6,637.55,983.61,682.35,traffic_light,1.0,,,,
video_0002,11713,33,0,958.59,637.55,983.6,682.35,traffic_light,1.0,,,,
video_0002,11714,33,0,958.58,637.55,983.59,682.35,traffic_light,1.0,,,,
video_0002,11715,33,0,958.57,637.56,983.58,682.36,traffic_light,1.0,,,,
video_0002,11716,33,0,958.56,637.56,983.57,682.36,traffic_light,1.0,,,,
video_0002,11717,33,0,958.56,637.56,983.57,682.36,traffic_light,1.0,,,,
video_0002,11718,33,0,958.55,637.57,983.56,682.37,traffic_light,1.0,,,,
video_0002,11719,33,0,958.54,637.57,983.55,682.37,traffic_light,1.0,,,,
video_0002,11720,33,0,958.53,637.57,983.54,682.37,traffic_light,1.0,,,,
video_0002,11721,33,0,958.52,637.58,983.53,682.38,traffic_light,1.0,,,,
video_0002,11722,33,0,958.51,637.58,983.52,682.38,traffic_light,1.0,,,,
video_0002,11723,33,0,958.51,637.58,983.52,682.38,traffic_light,1.0,,,,
video_0002,11724,33,0,958.5,637.59,983.51,682.39,traffic_light,1.0,,,,
video_0002,11725,33,0,958.49,637.59,983.5,682.39,traffic_light,1.0,,,,
video_0002,11726,33,0,958.48,637.59,983.49,682.39,traffic_light,1.0,,,,
video_0002,11727,33,0,958.47,637.59,983.48,682.39,traffic_light,1.0,,,,
video_0002,11728,33,0,958.46,637.6,983.47,682.4,traffic_light,1.0,,,,
video_0002,11729,33,0,958.46,637.6,983.47,682.4,traffic_light,1.0,,,,
video_0002,11730,33,0,958.45,637.6,983.46,682.4,traffic_light,1.0,,,,
video_0002,11731,33,0,958.44,637.61,983.45,682.41,traffic_light,1.0,,,,
video_0002,11732,33,0,958.43,637.61,983.44,682.41,traffic_light,1.0,,,,
video_0002,11733,33,0,958.42,637.61,983.43,682.41,traffic_light,1.0,,,,
video_0002,11734,33,0,958.41,637.62,983.42,682.42,traffic_light,1.0,,,,
video_0002,11735,33,0,958.41,637.62,983.42,682.42,traffic_light,1.0,,,,
video_0002,11736,33,0,958.4,637.62,983.41,682.42,traffic_light,1.0,,,,
video_0002,11737,33,0,958.39,637.63,983.4,682.43,traffic_light,1.0,,,,
video_0002,11738,33,0,958.38,637.63,983.39,682.43,traffic_light,1.0,,,,
video_0002,11739,33,0,958.37,637.63,983.38,682.43,traffic_light,1.0,,,,
video_0002,11740,33,0,958.36,637.64,983.37,682.44,traffic_light,1.0,,,,
video_0002,11741,33,0,958.36,637.64,983.37,682.44,traffic_light,1.0,,,,
video_0002,11742,33,0,958.35,637.64,983.36,682.44,traffic_light,1.0,,,,
video_0002,11743,33,0,958.34,637.65,983.35,682.45,traffic_light,1.0,,,,
video_0002,11744,33,0,958.33,637.65,983.34,682.45,traffic_light,1.0,,,,
video_0002,11745,33,0,958.32,637.65,983.33,682.45,traffic_light,1.0,,,,
video_0002,11746,33,0,958.31,637.66,983.32,682.46,traffic_light,1.0,,,,
video_0002,11747,33,0,958.31,637.66,983.32,682.46,traffic_light,1.0,,,,
video_0002,11748,33,0,958.3,637.66,983.31,682.46,traffic_light,1.0,,,,
video_0002,11749,33,0,958.29,637.67,983.3,682.47,traffic_light,1.0,,,,
video_0002,11750,33,0,958.28,637.67,983.29,682.47,traffic_light,1.0,,,,
video_0002,11751,33,0,958.27,637.67,983.28,682.47,traffic_light,1.0,,,,
video_0002,11752,33,0,958.26,637.68,983.27,682.48,traffic_light,1.0,,,,
video_0002,11753,33,0,958.26,637.68,983.27,682.48,traffic_light,1.0,,,,
video_0002,11754,33,0,958.25,637.68,983.26,682.48,traffic_light,1.0,,,,
video_0002,11755,33,0,958.24,637.69,983.25,682.49,traffic_light,1.0,,,,
video_0002,11756,33,0,958.23,637.69,983.24,682.49,traffic_light,1.0,,,,
video_0002,11757,33,0,958.22,637.69,983.23,682.49,traffic_light,1.0,,,,
video_0002,11758,33,0,958.21,637.7,983.22,682.5,traffic_light,1.0,,,,
video_0002,11759,33,0,958.21,637.7,983.22,682.5,traffic_light,1.0,,,,
video_0002,11760,33,0,958.2,637.7,983.21,682.5,traffic_light,1.0,,,,
video_0002,11761,33,0,958.19,637.71,983.2,682.51,traffic_light,1.0,,,,
video_0002,11762,33,0,958.18,637.71,983.19,682.51,traffic_light,1.0,,,,
video_0002,11763,33,0,958.17,637.71,983.18,682.51,traffic_light,1.0,,,,
video_0002,11764,33,0,958.16,637.72,983.17,682.52,traffic_light,1.0,,,,
video_0002,11765,33,0,958.16,637.72,983.17,682.52,traffic_light,1.0,,,,
video_0002,11766,33,0,958.15,637.72,983.16,682.52,traffic_light,1.0,,,,
video_0002,11767,33,0,958.14,637.73,983.15,682.53,traffic_light,1.0,,,,
video_0002,11768,33,0,958.13,637.73,983.14,682.53,traffic_light,1.0,,,,
video_0002,11769,33,0,958.12,637.73,983.13,682.53,traffic_light,1.0,,,,
video_0002,11770,33,0,958.11,637.74,983.12,682.54,traffic_light,1.0,,,,
video_0002,11771,33,0,958.1,637.74,983.11,682.54,traffic_light,1.0,,,,
video_0002,11772,33,0,958.1,637.74,983.11,682.54,traffic_light,1.0,,,,
video_0002,11773,33,0,958.09,637.75,983.1,682.55,traffic_light,1.0,,,,
video_0002,11774,33,0,958.08,637.75,983.09,682.55,traffic_light,1.0,,,,
video_0002,11775,33,0,958.07,637.75,983.08,682.55,traffic_light,1.0,,,,
video_0002,11776,33,0,958.06,637.76,983.07,682.56,traffic_light,1.0,,,,
video_0002,11777,33,0,958.05,637.76,983.06,682.56,traffic_light,1.0,,,,
video_0002,11778,33,0,958.05,637.76,983.06,682.56,traffic_light,1.0,,,,
video_0002,11779,33,0,958.04,637.77,983.05,682.57,traffic_light,1.0,,,,
video_0002,11780,33,0,958.03,637.77,983.04,682.57,traffic_light,1.0,,,,
video_0002,11781,33,0,958.02,637.77,983.03,682.57,traffic_light,1.0,,,,
video_0002,11782,33,0,958.01,637.78,983.02,682.58,traffic_light,1.0,,,,
video_0002,11783,33,0,958.0,637.78,983.01,682.58,traffic_light,1.0,,,,
video_0002,11784,33,0,958.0,637.78,983.01,682.58,traffic_light,1.0,,,,
video_0002,11785,33,0,957.99,637.79,983.0,682.59,traffic_light,1.0,,,,
video_0002,11786,33,0,957.98,637.79,982.99,682.59,traffic_light,1.0,,,,
video_0002,11787,33,0,957.97,637.79,982.98,682.59,traffic_light,1.0,,,,
video_0002,11788,33,0,957.96,637.8,982.97,682.6,traffic_light,1.0,,,,
video_0002,11789,33,0,957.95,637.8,982.96,682.6,traffic_light,1.0,,,,
video_0002,11790,33,0,957.95,637.8,982.96,682.6,traffic_light,1.0,,,,
video_0002,11791,33,0,957.94,637.81,982.95,682.61,traffic_light,1.0,,,,
video_0002,11792,33,0,957.93,637.81,982.94,682.61,traffic_light,1.0,,,,
video_0002,11793,33,0,957.92,637.81,982.93,682.61,traffic_light,1.0,,,,
video_0002,11794,33,0,957.91,637.82,982.92,682.62,traffic_light,1.0,,,,
video_0002,11795,33,0,957.9,637.82,982.91,682.62,traffic_light,1.0,,,,
video_0002,11796,33,0,957.9,637.82,982.91,682.62,traffic_light,1.0,,,,
video_0002,11797,33,0,957.89,637.83,982.9,682.63,traffic_light,1.0,,,,
video_0002,11798,33,0,957.88,637.83,982.89,682.63,traffic_light,1.0,,,,
video_0002,11799,33,0,957.87,637.83,982.88,682.63,traffic_light,1.0,,,,
video_0002,11800,33,0,957.86,637.84,982.87,682.64,traffic_light,1.0,,,,
video_0002,11801,33,0,957.85,637.84,982.86,682.64,traffic_light,1.0,,,,
video_0002,11802,33,0,957.85,637.84,982.86,682.64,traffic_light,1.0,,,,
video_0002,11803,33,0,957.84,637.85,982.85,682.65,traffic_light,1.0,,,,
video_0002,11804,33,0,957.83,637.85,982.84,682.65,traffic_light,1.0,,,,
video_0002,11805,33,0,957.82,637.85,982.83,682.65,traffic_light,1.0,,,,
video_0002,11806,33,0,957.81,637.86,982.82,682.66,traffic_light,1.0,,,,
video_0002,11807,33,0,957.8,637.86,982.81,682.66,traffic_light,1.0,,,,
video_0002,11808,33,0,957.8,637.86,982.81,682.66,traffic_light,1.0,,,,
video_0002,11809,33,0,957.79,637.87,982.8,682.67,traffic_light,1.0,,,,
video_0002,11810,33,0,957.78,637.87,982.79,682.67,traffic_light,1.0,,,,
video_0002,11811,33,0,957.77,637.87,982.78,682.67,traffic_light,1.0,,,,
video_0002,11812,33,0,957.76,637.87,982.77,682.67,traffic_light,1.0,,,,
video_0002,11813,33,0,957.75,637.88,982.76,682.68,traffic_light,1.0,,,,
video_0002,11814,33,0,957.75,637.88,982.76,682.68,traffic_light,1.0,,,,
video_0002,11815,33,0,957.74,637.88,982.75,682.68,traffic_light,1.0,,,,
video_0002,11816,33,0,957.73,637.89,982.74,682.69,traffic_light,1.0,,,,
video_0002,11817,33,0,957.72,637.89,982.73,682.69,traffic_light,1.0,,,,
video_0002,11818,33,0,957.71,637.89,982.72,682.69,traffic_light,1.0,,,,
video_0002,11819,33,0,957.7,637.9,982.71,682.7,traffic_light,1.0,,,,
video_0002,11820,33,0,957.7,637.9,982.71,682.7,traffic_light,1.0,,,,
video_0002,11821,33,0,957.69,637.9,982.7,682.7,traffic_light,1.0,,,,
video_0002,11822,33,0,957.68,637.91,982.69,682.71,traffic_light,1.0,,,,
video_0002,11823,33,0,957.67,637.91,982.68,682.71,traffic_light,1.0,,,,
video_0002,11824,33,0,957.66,637.91,982.67,682.71,traffic_light,1.0,,,,
video_0002,11825,33,0,957.65,637.92,982.66,682.72,traffic_light,1.0,,,,
video_0002,11826,33,0,957.65,637.92,982.66,682.72,traffic_light,1.0,,,,
video_0002,11827,33,0,957.64,637.92,982.65,682.72,traffic_light,1.0,,,,
video_0002,11828,33,0,957.63,637.93,982.64,682.73,traffic_light,1.0,,,,
video_0002,11829,33,0,957.62,637.93,982.63,682.73,traffic_light,1.0,,,,
video_0002,11830,33,0,957.61,637.93,982.62,682.73,traffic_light,1.0,,,,
video_0002,11831,33,0,957.6,637.94,982.61,682.74,traffic_light,1.0,,,,
video_0002,11832,33,0,957.6,637.94,982.61,682.74,traffic_light,1.0,,,,
video_0002,11833,33,0,957.59,637.94,982.6,682.74,traffic_light,1.0,,,,
video_0002,11834,33,0,957.58,637.95,982.59,682.75,traffic_light,1.0,,,,
video_0002,11835,33,0,957.57,637.95,982.58,682.75,traffic_light,1.0,,,,
video_0002,11836,33,0,957.56,637.95,982.57,682.75,traffic_light,1.0,,,,
video_0002,11837,33,0,957.55,637.96,982.56,682.76,traffic_light,1.0,,,,
video_0002,11838,33,0,957.55,637.96,982.56,682.76,traffic_light,1.0,,,,
video_0002,11839,33,0,957.54,637.96,982.55,682.76,traffic_light,1.0,,,,
video_0002,11840,33,0,957.53,637.97,982.54,682.77,traffic_light,1.0,,,,
video_0002,11841,33,0,957.52,637.97,982.53,682.77,traffic_light,1.0,,,,
video_0002,11842,33,0,957.51,637.97,982.52,682.77,traffic_light,1.0,,,,
video_0002,11843,33,0,957.5,637.98,982.51,682.78,traffic_light,1.0,,,,
video_0002,11844,33,0,957.5,637.98,982.51,682.78,traffic_light,1.0,,,,
video_0002,11845,33,0,957.49,637.98,982.5,682.78,traffic_light,1.0,,,,
video_0002,11846,33,0,957.48,637.99,982.49,682.79,traffic_light,1.0,,,,
video_0002,11847,33,0,957.47,637.99,982.48,682.79,traffic_light,1.0,,,,
video_0002,11848,33,0,957.46,637.99,982.47,682.79,traffic_light,1.0,,,,
video_0002,11849,33,0,957.45,638.0,982.46,682.8,traffic_light,1.0,,,,
video_0002,11850,33,0,957.45,638.0,982.46,682.8,traffic_light,1.0,,,,
video_0002,11851,33,0,957.44,638.0,982.45,682.8,traffic_light,1.0,,,,
video_0002,11852,33,0,957.43,638.01,982.44,682.81,traffic_light,1.0,,,,
video_0002,11853,33,0,957.42,638.01,982.43,682.81,traffic_light,1.0,,,,
video_0002,11854,33,0,957.39,637.98,982.4,682.78,traffic_light,1.0,,,,
video_0002,11855,33,0,957.37,637.94,982.38,682.74,traffic_light,1.0,,,,
video_0002,11856,33,0,957.34,637.91,982.35,682.71,traffic_light,1.0,,,,
video_0002,11857,33,0,957.31,637.87,982.32,682.67,traffic_light,1.0,,,,
video_0002,11858,33,0,957.28,637.84,982.29,682.64,traffic_light,1.0,,,,
video_0002,11859,33,0,957.26,637.8,982.27,682.6,traffic_light,1.0,,,,
video_0002,11860,33,0,957.23,637.77,982.24,682.57,traffic_light,1.0,,,,
video_0002,11861,33,0,957.2,637.73,982.21,682.53,traffic_light,1.0,,,,
video_0002,11862,33,0,957.17,637.7,982.18,682.5,traffic_light,1.0,,,,
video_0002,11863,33,0,957.15,637.66,982.16,682.46,traffic_light,1.0,,,,
video_0002,11864,33,0,957.12,637.63,982.13,682.43,traffic_light,1.0,,,,
video_0002,11865,33,0,957.09,637.6,982.1,682.4,traffic_light,1.0,,,,
video_0002,11866,33,0,957.07,637.56,982.08,682.36,traffic_light,1.0,,,,
video_0002,11867,33,0,957.04,637.53,982.05,682.33,traffic_light,1.0,,,,
video_0002,11868,33,0,957.01,637.49,982.02,682.29,traffic_light,1.0,,,,
video_0002,11869,33,0,956.98,637.46,981.99,682.26,traffic_light,1.0,,,,
video_0002,11870,33,0,956.96,637.42,981.97,682.22,traffic_light,1.0,,,,
video_0002,11871,33,0,956.93,637.39,981.94,682.19,traffic_light,1.0,,,,
video_0002,11872,33,0,956.9,637.35,981.91,682.15,traffic_light,1.0,,,,
video_0002,11873,33,0,956.88,637.32,981.88,682.12,traffic_light,1.0,,,,
video_0002,11874,33,0,956.85,637.29,981.86,682.09,traffic_light,1.0,,,,
video_0002,11875,33,0,956.82,637.25,981.83,682.05,traffic_light,1.0,,,,
video_0002,11876,33,0,956.79,637.22,981.8,682.02,traffic_light,1.0,,,,
video_0002,11877,33,0,956.77,637.18,981.78,681.98,traffic_light,1.0,,,,
video_0002,11878,33,0,956.74,637.15,981.75,681.95,traffic_light,1.0,,,,
video_0002,11879,33,0,956.71,637.11,981.72,681.91,traffic_light,1.0,,,,
video_0002,11880,33,0,956.68,637.08,981.69,681.88,traffic_light,1.0,,,,
video_0002,11881,33,0,956.66,637.04,981.67,681.84,traffic_light,1.0,,,,
video_0002,11882,33,0,956.63,637.01,981.64,681.81,traffic_light,1.0,,,,
video_0002,11883,33,0,956.6,636.98,981.61,681.77,traffic_light,1.0,,,,
video_0002,11884,33,0,956.58,636.94,981.59,681.74,traffic_light,1.0,,,,
video_0002,11885,33,0,956.55,636.91,981.56,681.71,traffic_light,1.0,,,,
video_0002,11886,33,0,956.52,636.87,981.53,681.67,traffic_light,1.0,,,,
video_0002,11887,33,0,956.49,636.84,981.5,681.64,traffic_light,1.0,,,,
video_0002,11888,33,0,956.47,636.8,981.48,681.6,traffic_light,1.0,,,,
video_0002,11889,33,0,956.44,636.77,981.45,681.57,traffic_light,1.0,,,,
video_0002,11890,33,0,956.41,636.73,981.42,681.53,traffic_light,1.0,,,,
video_0002,11891,33,0,956.38,636.7,981.39,681.5,traffic_light,1.0,,,,
video_0002,11892,33,0,956.36,636.66,981.37,681.46,traffic_light,1.0,,,,
video_0002,11893,33,0,956.33,636.63,981.34,681.43,traffic_light,1.0,,,,
video_0002,11894,33,0,956.22,636.63,981.23,681.43,traffic_light,1.0,,,,
video_0002,11895,33,0,956.11,636.62,981.12,681.42,traffic_light,1.0,,,,
video_0002,11896,33,0,956.01,636.62,981.02,681.42,traffic_light,1.0,,,,
video_0002,11897,33,0,955.9,636.61,980.91,681.41,traffic_light,1.0,,,,
video_0002,11898,33,0,955.79,636.61,980.8,681.41,traffic_light,1.0,,,,
video_0002,11899,33,0,955.68,636.61,980.69,681.41,traffic_light,1.0,,,,
video_0002,11900,33,0,955.58,636.6,980.58,681.4,traffic_light,1.0,,,,
video_0002,11901,33,0,955.47,636.6,980.48,681.4,traffic_light,1.0,,,,
video_0002,11902,33,0,955.36,636.59,980.37,681.39,traffic_light,1.0,,,,
video_0002,11903,33,0,955.25,636.59,980.26,681.39,traffic_light,1.0,,,,
video_0002,11904,33,0,955.15,636.59,980.15,681.39,traffic_light,1.0,,,,
video_0002,11905,33,0,955.04,636.58,980.04,681.38,traffic_light,1.0,,,,
video_0002,11906,33,0,954.93,636.58,979.94,681.38,traffic_light,1.0,,,,
video_0002,11907,33,0,954.82,636.57,979.83,681.37,traffic_light,1.0,,,,
video_0002,11908,33,0,954.72,636.57,979.72,681.37,traffic_light,1.0,,,,
video_0002,11909,33,0,954.61,636.57,979.61,681.37,traffic_light,1.0,,,,
video_0002,11910,33,0,954.5,636.56,979.5,681.36,traffic_light,1.0,,,,
video_0002,11911,33,0,954.39,636.56,979.4,681.36,traffic_light,1.0,,,,
video_0002,11912,33,0,954.29,636.55,979.29,681.35,traffic_light,1.0,,,,
video_0002,11913,33,0,954.18,636.55,979.18,681.35,traffic_light,1.0,,,,
video_0002,11914,33,0,954.07,636.55,979.07,681.35,traffic_light,1.0,,,,
video_0002,11915,33,0,953.96,636.54,978.96,681.34,traffic_light,1.0,,,,
video_0002,11916,33,0,953.86,636.54,978.86,681.34,traffic_light,1.0,,,,
video_0002,11917,33,0,953.75,636.53,978.75,681.33,traffic_light,1.0,,,,
video_0002,11918,33,0,953.64,636.53,978.64,681.33,traffic_light,1.0,,,,
video_0002,11919,33,0,953.4,636.41,978.4,681.21,traffic_light,1.0,,,,
video_0002,11920,33,0,953.15,636.29,978.15,681.09,traffic_light,1.0,,,,
video_0002,11921,33,0,952.91,636.16,977.91,680.96,traffic_light,1.0,,,,
